user_id,group_id,event_count,interest_vector
11061,8,66,"0.003432;0.001957;0.002751;0.002819;0.002042;0.000000;0.001722;0.000000;0.863677;0.003037;0.002629;0.115935"
11062,9,250,"0.002916;0.002563;0.000739;0.002387;0.001384;0.001329;0.000978;0.001210;0.024386;0.957689;0.001294;0.003125"
11063,10,74,"0.046399;0.001346;0.000142;0.002400;0.000000;0.003427;0.003300;0.001169;0.000000;0.000000;0.937675;0.004141"
11064,11,86,"0.072920;0.004383;0.000000;0.000000;0.000447;0.001222;0.000000;0.001382;0.000774;0.002041;0.000802;0.916030"
11065,0,20,"0.981165;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.016971;0.000000;0.001864;0.000000;0.000000"
11066,1,51,"0.000000;0.978375;0.000000;0.000000;0.000000;0.000961;0.000000;0.000000;0.002762;0.017274;0.000000;0.000628"
11067,2,108,"0.106097;0.000669;0.879872;0.001348;0.000000;0.001155;0.003148;0.004516;0.000719;0.001080;0.001091;0.000303"
11068,3,58,"0.002246;0.003711;0.003852;0.903178;0.002440;0.000000;0.000000;0.003629;0.000000;0.003096;0.074579;0.003269"
11069,4,169,"0.001444;0.003525;0.003817;0.000501;0.903478;0.001221;0.066258;0.002462;0.002207;0.001450;0.002153;0.011483"
11070,5,65,"0.053855;0.000400;0.000000;0.000000;0.000000;0.939395;0.000000;0.001807;0.000000;0.000952;0.003591;0.000000"
11071,6,303,"0.000341;0.000821;0.001276;0.001007;0.001479;0.001406;0.940940;0.001102;0.002156;0.047431;0.001091;0.000950"
11072,7,35,"0.000000;0.064387;0.003081;0.005177;0.000000;0.004402;0.003905;0.903605;0.003178;0.001497;0.004967;0.005801"
11073,8,42,"0.000000;0.000000;0.000000;0.000000;0.004709;0.000000;0.000000;0.031853;0.963438;0.000000;0.000000;0.000000"
11074,9,65,"0.001944;0.004957;0.000000;0.001783;0.074666;0.001125;0.001243;0.000000;0.003011;0.911270;0.000000;0.000000"
11075,10,35,"0.000000;0.000000;0.000000;0.000081;0.000000;0.000000;0.004805;0.052203;0.000000;0.000000;0.942911;0.000000"
11076,11,69,"0.000000;0.001134;0.000237;0.002642;0.004008;0.005240;0.002032;0.002296;0.003870;0.017110;0.000000;0.961430"
11077,0,33,"0.953252;0.007656;0.003267;0.000000;0.002036;0.000000;0.018868;0.000000;0.006299;0.008622;0.000000;0.000000"
11078,1,151,"0.016120;0.977894;0.000683;0.000000;0.000238;0.000712;0.000620;0.000819;0.000100;0.000660;0.000270;0.001883"
11079,2,102,"0.000258;0.000000;0.866632;0.000000;0.000000;0.000000;0.133110;0.000000;0.000000;0.000000;0.000000;0.000000"
11080,3,49,"0.001315;0.000000;0.000000;0.941145;0.002843;0.002095;0.000000;0.000000;0.000000;0.048736;0.001116;0.002751"
11081,4,60,"0.000000;0.000000;0.000000;0.005945;0.937444;0.042665;0.000000;0.003538;0.006078;0.000000;0.001743;0.002586"
11082,5,41,"0.062703;0.000000;0.010176;0.001046;0.000238;0.859636;0.002843;0.003130;0.003541;0.000000;0.000000;0.056688"
11083,6,41,"0.002394;0.000000;0.003621;0.000000;0.107025;0.006965;0.871091;0.001207;0.000798;0.000000;0.003648;0.003252"
11084,7,20,"0.000000;0.004347;0.000000;0.000000;0.000000;0.003732;0.006026;0.968400;0.000000;0.011063;0.006432;0.000000"
11085,8,36,"0.000000;0.007417;0.001620;0.003136;0.000000;0.000000;0.005327;0.006129;0.950143;0.021975;0.000000;0.004255"
11086,9,167,"0.001085;0.001099;0.067553;0.002339;0.001114;0.001342;0.000639;0.000674;0.003054;0.918257;0.002065;0.000779"
11087,10,71,"0.002188;0.002314;0.003796;0.001433;0.002867;0.000000;0.001368;0.008228;0.002217;0.002048;0.952589;0.020951"
11088,11,28,"0.000000;0.000000;0.000000;0.000000;0.044393;0.002512;0.003960;0.000000;0.000000;0.000000;0.000000;0.949134"
11089,0,58,"0.966676;0.000799;0.000000;0.000341;0.004589;0.001648;0.000000;0.003608;0.001099;0.001233;0.002204;0.017804"
11090,1,69,"0.001644;0.911321;0.002032;0.002346;0.005946;0.002026;0.001747;0.000000;0.052489;0.006509;0.011916;0.002023"
11091,2,42,"0.000000;0.005396;0.947148;0.004134;0.000000;0.031409;0.000000;0.003335;0.000000;0.003970;0.004608;0.000000"
11092,3,107,"0.001634;0.002279;0.001241;0.962807;0.000362;0.004234;0.000000;0.000000;0.000483;0.001928;0.000590;0.024441"
11093,4,56,"0.001728;0.001467;0.005483;0.006735;0.843763;0.000000;0.004928;0.003807;0.117094;0.004267;0.005634;0.005094"
11094,5,28,"0.001858;0.005575;0.009762;0.006240;0.000000;0.882227;0.000000;0.002080;0.086193;0.000000;0.000000;0.006064"
11095,6,69,"0.002623;0.000559;0.000000;0.000000;0.004029;0.005785;0.920257;0.005459;0.000893;0.000259;0.056357;0.003779"
11096,7,25,"0.003025;0.000000;0.000000;0.006798;0.000359;0.001846;0.026473;0.944838;0.008232;0.000000;0.003237;0.005191"
11097,8,77,"0.095352;0.003555;0.001350;0.001189;0.000000;0.001038;0.001759;0.002116;0.893136;0.000000;0.000506;0.000000"
11098,9,34,"0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.068751;0.000000;0.928539;0.000000;0.002710"
11099,10,73,"0.001685;0.003894;0.003888;0.002964;0.098337;0.002408;0.004223;0.001688;0.001031;0.000129;0.875958;0.003795"
11100,11,69,"0.000000;0.000682;0.000000;0.000000;0.001691;0.031135;0.000000;0.001667;0.000000;0.001174;0.000000;0.963650"
11101,0,64,"0.915788;0.000000;0.000000;0.003466;0.000000;0.000000;0.000000;0.000229;0.000000;0.000000;0.000000;0.080517"
11102,1,41,"0.000000;0.974837;0.003768;0.000000;0.000000;0.020480;0.000000;0.000000;0.000000;0.000000;0.000000;0.000914"
11103,2,111,"0.001708;0.000000;0.960984;0.001883;0.000696;0.001393;0.003103;0.001770;0.024409;0.000876;0.000550;0.002629"
11104,3,39,"0.004400;0.014774;0.000000;0.893751;0.001381;0.043013;0.004575;0.010440;0.001721;0.007381;0.010092;0.008471"
11105,4,346,"0.000666;0.000131;0.001247;0.000626;0.895557;0.098722;0.000425;0.000000;0.000380;0.000779;0.000980;0.000486"
11106,5,55,"0.008137;0.006235;0.000458;0.000000;0.000000;0.946543;0.000731;0.032844;0.000000;0.000000;0.003284;0.001768"
11107,6,174,"0.000219;0.000000;0.000072;0.000000;0.000982;0.000251;0.934628;0.063450;0.000000;0.000000;0.000399;0.000000"
11108,7,61,"0.003412;0.000000;0.001539;0.003624;0.004097;0.000000;0.054280;0.924337;0.001391;0.000000;0.001132;0.006188"
11109,8,74,"0.000000;0.000000;0.175341;0.000000;0.000000;0.000000;0.000000;0.000000;0.824659;0.000000;0.000000;0.000000"
11110,9,59,"0.000000;0.004962;0.000000;0.002085;0.000000;0.000000;0.000481;0.000000;0.000000;0.883459;0.000000;0.109014"
11111,10,26,"0.000000;0.000000;0.000000;0.000000;0.045984;0.000000;0.000000;0.000000;0.000000;0.000000;0.949862;0.004153"
11112,11,43,"0.012374;0.005369;0.000000;0.002046;0.000000;0.000000;0.002483;0.000000;0.002178;0.003311;0.000000;0.972239"
11113,0,28,"0.949084;0.000000;0.003185;0.000000;0.000000;0.038371;0.000000;0.000735;0.005515;0.003110;0.000000;0.000000"
11114,1,33,"0.000000;0.965145;0.023466;0.000000;0.001861;0.001623;0.000000;0.002479;0.004134;0.000000;0.001292;0.000000"
11115,2,47,"0.000000;0.000000;0.949322;0.000000;0.000000;0.000000;0.000000;0.000000;0.049239;0.000000;0.000000;0.001439"
11116,3,28,"0.000000;0.000000;0.000000;0.950792;0.000000;0.000000;0.000000;0.000000;0.040482;0.000000;0.006480;0.002245"
11117,4,67,"0.033724;0.000000;0.000000;0.000445;0.957461;0.001425;0.000000;0.000000;0.000000;0.006945;0.000000;0.000000"
11118,5,249,"0.065445;0.000404;0.001918;0.000979;0.001405;0.916894;0.000701;0.000600;0.002195;0.002072;0.002440;0.004947"
11119,6,56,"0.127348;0.000000;0.000000;0.000000;0.000000;0.000000;0.872652;0.000000;0.000000;0.000000;0.000000;0.000000"
11120,7,234,"0.001002;0.000856;0.083543;0.000000;0.000815;0.000557;0.002927;0.898993;0.008694;0.002392;0.000000;0.000221"
11121,8,93,"0.000000;0.000673;0.001859;0.000090;0.000000;0.000501;0.000405;0.000000;0.943573;0.001914;0.000000;0.050986"
11122,9,202,"0.000643;0.002180;0.058113;0.000628;0.000708;0.000386;0.000987;0.003134;0.002152;0.930063;0.000000;0.001006"
11123,10,74,"0.000000;0.001144;0.062513;0.002720;0.002786;0.001103;0.002306;0.005029;0.001308;0.000000;0.919036;0.002055"
11124,11,42,"0.000000;0.000000;0.070540;0.000000;0.000000;0.001822;0.002509;0.000000;0.000000;0.003169;0.000000;0.921960"
11125,0,69,"0.938491;0.000465;0.000000;0.000000;0.002064;0.043036;0.004195;0.000000;0.002552;0.006654;0.000000;0.002542"
11126,1,147,"0.000766;0.967111;0.000000;0.000671;0.000736;0.000000;0.000000;0.000583;0.000101;0.000000;0.000000;0.030031"
11127,2,185,"0.000328;0.000576;0.924447;0.002387;0.001344;0.003499;0.060005;0.001143;0.001200;0.003019;0.001860;0.000191"
11128,3,27,"0.016273;0.000000;0.000000;0.971396;0.005197;0.004483;0.000000;0.001603;0.001048;0.000000;0.000000;0.000000"
11129,4,125,"0.001450;0.076165;0.000000;0.002365;0.916280;0.000220;0.000000;0.000095;0.001106;0.001462;0.000856;0.000000"
11130,5,28,"0.000000;0.004315;0.000000;0.000000;0.003109;0.916069;0.007515;0.000000;0.000000;0.005573;0.063419;0.000000"
11131,6,107,"0.033319;0.003382;0.007245;0.001316;0.003849;0.002587;0.927155;0.006804;0.006612;0.002178;0.003527;0.002027"
11132,7,55,"0.003478;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.895580;0.000000;0.000000;0.000000;0.100942"
11133,8,49,"0.008189;0.001400;0.003725;0.001649;0.009406;0.001229;0.001532;0.000810;0.951532;0.001292;0.014345;0.004893"
11134,9,124,"0.001122;0.039738;0.002230;0.001428;0.000100;0.000735;0.000000;0.000925;0.001630;0.950439;0.001087;0.000565"
11135,10,71,"0.004987;0.004917;0.001860;0.007538;0.001060;0.003478;0.004236;0.004000;0.041781;0.004216;0.921927;0.000000"
11136,11,64,"0.139351;0.002553;0.000000;0.000000;0.001237;0.000517;0.001624;0.001359;0.000000;0.000000;0.002498;0.850862"
11137,0,173,"0.935406;0.001130;0.001557;0.011616;0.004443;0.032376;0.001487;0.001813;0.001641;0.002245;0.002495;0.003791"
11138,1,203,"0.002451;0.949201;0.002219;0.002719;0.002055;0.000487;0.000885;0.001347;0.002548;0.031069;0.002537;0.002482"
11139,2,28,"0.005345;0.000000;0.948839;0.000000;0.000000;0.000000;0.000000;0.000000;0.037108;0.000000;0.000000;0.008708"
11140,3,30,"0.002881;0.000000;0.002955;0.840874;0.005058;0.000000;0.000000;0.000000;0.002473;0.145431;0.000000;0.000330"
11141,4,34,"0.000000;0.000000;0.003952;0.000000;0.953490;0.000000;0.000000;0.000000;0.042558;0.000000;0.000000;0.000000"
11142,5,24,"0.000000;0.000000;0.000000;0.000000;0.002731;0.976250;0.014399;0.003676;0.001375;0.000000;0.000000;0.001569"
11143,6,812,"0.002653;0.003172;0.002174;0.001559;0.001349;0.001895;0.935524;0.036291;0.007357;0.003201;0.002703;0.002122"
11144,7,47,"0.000000;0.000867;0.000000;0.000000;0.139580;0.000000;0.000000;0.859553;0.000000;0.000000;0.000000;0.000000"
11145,8,71,"0.001514;0.000000;0.112516;0.000811;0.000000;0.000000;0.000868;0.000809;0.883212;0.000000;0.000000;0.000270"
11146,9,53,"0.001680;0.006088;0.000000;0.030390;0.001560;0.000000;0.003809;0.005189;0.000000;0.949252;0.000000;0.002031"
11147,10,71,"0.042543;0.000812;0.000000;0.000000;0.003588;0.003820;0.002148;0.003659;0.006815;0.000000;0.933344;0.003272"
11148,11,56,"0.003728;0.006391;0.004780;0.000515;0.000000;0.001654;0.017108;0.006804;0.002116;0.003931;0.005418;0.947554"
11149,0,150,"0.911864;0.001895;0.001890;0.001074;0.015705;0.002813;0.001782;0.002460;0.002814;0.004018;0.052351;0.001335"
11150,1,65,"0.000000;0.935999;0.000341;0.003614;0.007812;0.005726;0.001645;0.002310;0.000000;0.039309;0.000000;0.003244"
11151,2,45,"0.006427;0.000000;0.880840;0.002888;0.000000;0.000000;0.000000;0.001606;0.002235;0.000000;0.000000;0.106004"
11152,3,41,"0.001068;0.000000;0.000000;0.939581;0.050708;0.000000;0.000000;0.000000;0.001909;0.004671;0.000000;0.002064"
11153,4,20,"0.006407;0.000000;0.000000;0.000000;0.974158;0.000000;0.000000;0.000000;0.000000;0.000000;0.018198;0.001237"
11154,5,123,"0.001708;0.003676;0.001856;0.004427;0.001238;0.936838;0.001934;0.000000;0.001536;0.041558;0.002937;0.002292"
11155,6,61,"0.000000;0.000000;0.000000;0.002186;0.066558;0.000916;0.927640;0.000000;0.000000;0.000000;0.002504;0.000196"
11156,7,44,"0.000000;0.000000;0.000000;0.000000;0.084759;0.000000;0.000000;0.915241;0.000000;0.000000;0.000000;0.000000"
11157,8,65,"0.001987;0.007058;0.001227;0.000000;0.001695;0.000000;0.000000;0.000700;0.958457;0.004060;0.000000;0.024816"
11158,9,25,"0.000000;0.000000;0.000000;0.000000;0.006908;0.000000;0.072049;0.000000;0.000000;0.916401;0.004643;0.000000"
11159,10,54,"0.027982;0.000000;0.000000;0.000000;0.000988;0.000000;0.034200;0.000000;0.000000;0.000000;0.936829;0.000000"
11160,11,120,"0.040987;0.002813;0.004239;0.003548;0.001579;0.002825;0.002059;0.001603;0.002334;0.000258;0.004680;0.933074"
11161,0,199,"0.925118;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.074882;0.000000;0.000000"
11162,1,62,"0.001735;0.952952;0.000000;0.001687;0.000285;0.022731;0.008733;0.004241;0.003228;0.002912;0.000000;0.001496"
11163,2,44,"0.000000;0.000000;0.910075;0.000000;0.089925;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000"
11164,3,106,"0.000000;0.001267;0.000972;0.924682;0.064331;0.003147;0.000000;0.001752;0.002200;0.000435;0.001214;0.000000"
11165,4,170,"0.003514;0.010964;0.002024;0.007596;0.921006;0.002934;0.003733;0.003108;0.003207;0.005474;0.002913;0.033528"
11166,5,75,"0.003102;0.003848;0.006715;0.006891;0.004150;0.927768;0.000000;0.001596;0.003170;0.039504;0.001126;0.002130"
11167,6,63,"0.000000;0.000000;0.002389;0.001911;0.000000;0.000986;0.907998;0.080294;0.003921;0.002500;0.000000;0.000000"
11168,7,25,"0.000000;0.000000;0.003440;0.000000;0.002199;0.000000;0.011341;0.983020;0.000000;0.000000;0.000000;0.000000"
11169,8,55,"0.002891;0.003932;0.001092;0.000000;0.000000;0.000000;0.000000;0.000000;0.911788;0.072624;0.004388;0.003285"
11170,9,62,"0.000000;0.000000;0.000969;0.000000;0.002723;0.002398;0.000000;0.007370;0.001678;0.951658;0.028263;0.004941"
11171,10,180,"0.003802;0.001144;0.001901;0.000878;0.000823;0.001279;0.000835;0.000757;0.029306;0.001119;0.955698;0.002459"
11172,11,42,"0.000631;0.003529;0.002499;0.029166;0.000146;0.000000;0.002655;0.000000;0.004907;0.001486;0.005977;0.949004"
11173,0,194,"0.941748;0.000000;0.000149;0.057838;0.000000;0.000000;0.000000;0.000071;0.000194;0.000000;0.000000;0.000000"
11174,1,185,"0.001956;0.943112;0.001545;0.002739;0.017576;0.004202;0.001866;0.005048;0.002626;0.004151;0.012913;0.002266"
11175,2,33,"0.000000;0.000000;0.908116;0.000000;0.088071;0.000000;0.000000;0.000000;0.003812;0.000000;0.000000;0.000000"
11176,3,74,"0.000895;0.011256;0.005001;0.934773;0.005446;0.021457;0.005993;0.002818;0.002465;0.004448;0.003599;0.001850"
11177,4,59,"0.002798;0.062038;0.000449;0.000109;0.912597;0.003260;0.000000;0.000000;0.000795;0.007511;0.009082;0.001361"
11178,5,42,"0.000000;0.000000;0.000000;0.000000;0.000000;0.958301;0.038553;0.000000;0.000000;0.000172;0.002975;0.000000"
11179,6,60,"0.002579;0.000000;0.005039;0.002208;0.002065;0.108227;0.875767;0.000000;0.002875;0.001240;0.000000;0.000000"
11180,7,120,"0.000851;0.002420;0.000000;0.002197;0.000908;0.048184;0.000859;0.943886;0.000000;0.000695;0.000000;0.000000"
11181,8,651,"0.001262;0.000172;0.000553;0.000297;0.000578;0.000000;0.026959;0.000513;0.967775;0.001020;0.000193;0.000678"
11182,9,142,"0.004003;0.001120;0.004469;0.002986;0.007317;0.003714;0.003476;0.007169;0.009945;0.935919;0.003008;0.016875"
11183,10,46,"0.000000;0.000000;0.108506;0.000000;0.002020;0.000960;0.000000;0.000000;0.001985;0.000000;0.886529;0.000000"
11184,11,82,"0.001174;0.000000;0.000403;0.000000;0.000000;0.001069;0.003606;0.001980;0.001086;0.001194;0.021136;0.968351"
11185,0,29,"0.826684;0.006317;0.004074;0.000000;0.000000;0.005185;0.006794;0.015222;0.000000;0.000000;0.135724;0.000000"
11186,1,36,"0.000446;0.916848;0.070152;0.000000;0.003478;0.000000;0.000000;0.005013;0.000000;0.004063;0.000000;0.000000"
11187,2,32,"0.000000;0.000000;0.917906;0.080071;0.000000;0.002023;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000"
11188,3,51,"0.000000;0.000589;0.003676;0.929195;0.010259;0.032647;0.000000;0.004273;0.015889;0.003473;0.000000;0.000000"
11189,4,26,"0.002661;0.003563;0.054446;0.000000;0.935168;0.000000;0.000000;0.000000;0.000000;0.004162;0.000000;0.000000"
11190,5,96,"0.003298;0.003354;0.000000;0.000000;0.002401;0.964694;0.000000;0.000000;0.000000;0.000000;0.025451;0.000801"
11191,6,35,"0.004708;0.000000;0.000000;0.000000;0.004373;0.003593;0.904685;0.008560;0.005093;0.011218;0.000000;0.057770"
11192,7,31,"0.000000;0.002847;0.003013;0.000822;0.000000;0.002466;0.004109;0.979247;0.000673;0.000000;0.005928;0.000896"
11193,8,889,"0.002048;0.000601;0.001369;0.001558;0.000747;0.000815;0.001054;0.066779;0.920326;0.001212;0.002801;0.000689"
11194,9,238,"0.002149;0.001028;0.002653;0.000963;0.002286;0.001907;0.004441;0.063126;0.002185;0.915760;0.001339;0.002164"
11195,10,221,"0.000426;0.000000;0.000800;0.000427;0.001255;0.044294;0.000325;0.001663;0.000690;0.001529;0.948329;0.000262"
11196,11,35,"0.001219;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.028536;0.000000;0.000000;0.000000;0.970245"
11197,0,63,"0.953131;0.002232;0.000478;0.003628;0.001132;0.000000;0.037500;0.001898;0.000000;0.000000;0.000000;0.000000"
11198,1,42,"0.000000;0.933519;0.000000;0.000000;0.024397;0.000000;0.001035;0.002172;0.002160;0.001826;0.034892;0.000000"
11199,2,66,"0.000914;0.000887;0.954034;0.000000;0.044166;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000"
11200,3,39,"0.001372;0.001388;0.000000;0.787399;0.000000;0.001595;0.186054;0.011317;0.001098;0.002708;0.004929;0.002140"
11201,4,21,"0.130695;0.000000;0.000000;0.005154;0.841623;0.000000;0.000000;0.011233;0.003809;0.007486;0.000000;0.000000"
11202,5,70,"0.001698;0.000000;0.038736;0.000646;0.000000;0.958920;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000"
11203,6,72,"0.003326;0.000000;0.002495;0.225138;0.002427;0.005288;0.750133;0.004239;0.000878;0.002088;0.000000;0.003988"
11204,7,62,"0.001444;0.070416;0.000000;0.001543;0.001346;0.001894;0.000000;0.922426;0.000206;0.000288;0.000000;0.000436"
11205,8,84,"0.045603;0.000000;0.000000;0.000000;0.002091;0.000000;0.001751;0.000348;0.949963;0.000061;0.000183;0.000000"
11206,9,64,"0.002015;0.002342;0.002443;0.080486;0.001643;0.000000;0.000000;0.001695;0.000221;0.909155;0.000000;0.000000"
11207,10,64,"0.004729;0.001849;0.002116;0.009105;0.003916;0.000000;0.000829;0.012455;0.000000;0.001478;0.961527;0.001997"
11208,11,30,"0.000000;0.000000;0.000385;0.004405;0.000000;0.000000;0.058069;0.000000;0.000000;0.000000;0.009362;0.927779"
11209,0,156,"0.927585;0.064394;0.000098;0.000018;0.001335;0.001672;0.001630;0.000732;0.000000;0.001357;0.000925;0.000255"
11210,1,39,"0.015766;0.960500;0.000000;0.006521;0.001840;0.000000;0.000000;0.010912;0.001750;0.000000;0.002711;0.000000"
11211,2,454,"0.000690;0.001686;0.969137;0.001585;0.001122;0.017384;0.000597;0.001269;0.001989;0.000966;0.001995;0.001581"
11212,3,176,"0.000000;0.000000;0.001073;0.931722;0.002018;0.000853;0.000000;0.000491;0.060838;0.001974;0.000000;0.001031"
11213,4,124,"0.003625;0.011183;0.000000;0.000000;0.921648;0.060489;0.000985;0.000806;0.001264;0.000000;0.000000;0.000000"
11214,5,97,"0.001044;0.033166;0.001611;0.003718;0.000000;0.950425;0.000969;0.001049;0.002117;0.004064;0.000000;0.001836"
11215,6,720,"0.002240;0.002554;0.001662;0.113380;0.002182;0.001849;0.864655;0.004057;0.001804;0.001197;0.001957;0.002462"
11216,7,41,"0.000000;0.000000;0.001753;0.002107;0.000000;0.000000;0.000000;0.977766;0.000000;0.015888;0.002486;0.000000"
11217,8,44,"0.002793;0.000000;0.000000;0.000000;0.000000;0.002553;0.000000;0.000000;0.928842;0.065812;0.000000;0.000000"
11218,9,114,"0.000000;0.040641;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000837;0.958472;0.000051;0.000000"
11219,10,78,"0.000000;0.000000;0.000000;0.000395;0.000000;0.000626;0.000000;0.048993;0.002351;0.000000;0.947635;0.000000"
11220,11,67,"0.000627;0.002403;0.000000;0.000000;0.000932;0.075773;0.002015;0.000000;0.000000;0.000000;0.028964;0.889286"
11221,0,22,"0.867921;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.132079;0.000000"
11222,1,27,"0.000000;0.936700;0.063300;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000"
11223,2,221,"0.000774;0.000164;0.953069;0.001383;0.000042;0.000923;0.000474;0.000649;0.000155;0.000791;0.000913;0.040663"
11224,3,63,"0.000578;0.002126;0.000000;0.953225;0.002491;0.003302;0.000000;0.003305;0.000193;0.000000;0.000000;0.034779"
11225,4,60,"0.000000;0.000000;0.001654;0.000655;0.876812;0.120878;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000"
11226,5,72,"0.001559;0.002632;0.001821;0.000451;0.000132;0.965699;0.019786;0.002559;0.001071;0.001456;0.001259;0.001575"
11227,6,52,"0.000000;0.003982;0.105683;0.007355;0.004620;0.004404;0.873956;0.000000;0.000000;0.000000;0.000000;0.000000"
11228,7,76,"0.000000;0.000000;0.002716;0.000314;0.001778;0.002809;0.000000;0.951605;0.000000;0.000000;0.040778;0.000000"
11229,8,29,"0.000000;0.000000;0.000000;0.000000;0.002227;0.000000;0.000000;0.001496;0.968822;0.000000;0.027455;0.000000"
