user_id,group_id,primary_topic,secondary_topic,activity_level,planned_events
10189,0,0,9,0.693889,190
10190,1,1,8,0.702713,98
10191,2,2,6,0.893223,106
10192,3,3,0,0.526037,55
10193,4,4,3,0.533003,32
10194,5,5,11,0.797611,81
10195,6,6,3,0.785142,181
10196,7,7,8,0.374703,74
10197,8,8,10,1.388814,547
10198,9,9,3,0.554745,71
10199,10,10,4,0.513416,40
10200,11,11,1,1.330890,823
10201,0,0,6,0.430752,26
10202,1,1,11,0.762660,173
10203,2,2,3,0.543763,56
10204,3,3,6,1.046649,832
10205,4,4,1,0.832352,132
10206,5,5,8,0.559528,60
10207,6,6,1,0.506147,44
10208,7,7,3,0.787994,188
10209,8,8,5,0.457337,39
10210,9,9,4,0.542438,61
10211,10,10,7,0.409790,24
10212,11,11,7,0.410074,43
10213,0,0,5,0.456331,24
10214,1,1,11,0.784996,182
10215,2,2,1,0.653844,192
10216,3,3,7,0.591992,78
10217,4,4,1,0.361070,80
10218,5,5,7,0.794689,211
10219,6,6,11,0.546059,22
10220,7,7,6,0.576596,34
10221,8,8,10,0.551289,74
10222,9,9,11,0.422974,41
10223,10,10,5,0.419900,48
10224,11,11,10,0.400474,79
10225,0,0,10,0.727937,199
10226,1,1,9,0.387447,35
10227,2,2,5,0.754719,114
10228,3,3,0,0.404872,65
10229,4,4,5,0.367610,80
10230,5,5,7,0.400952,33
10231,6,6,0,0.515703,44
10232,7,7,4,0.528950,71
10233,8,8,7,0.447273,31
10234,9,9,8,0.825718,135
10235,10,10,2,0.593208,70
10236,11,11,3,0.438225,70
10237,0,0,11,0.589276,76
10238,1,1,11,0.746002,204
10239,2,2,9,0.579032,46
10240,3,3,6,0.372647,44
10241,4,4,11,0.375995,46
10242,5,5,6,0.350888,38
10243,6,6,8,0.869479,166
10244,7,7,1,0.459303,22
10245,8,8,6,1.297455,958
10246,9,9,1,0.507612,31
10247,10,10,3,0.360614,73
10248,11,11,7,0.503963,34
10249,0,0,5,0.797313,223
10250,1,1,8,0.669395,119
10251,2,2,11,0.687848,212
10252,3,3,1,0.502584,21
10253,4,4,3,0.531880,73
10254,5,5,6,0.518548,75
10255,6,6,0,0.446687,40
10256,7,7,8,0.585409,28
10257,8,8,6,0.542797,20
10258,9,9,10,0.521382,42
10259,10,10,9,0.475549,32
10260,11,11,8,0.541488,68
10261,0,0,4,0.383866,73
10262,1,1,7,0.783981,104
10263,2,2,10,0.527468,42
10264,3,3,10,0.681232,196
10265,4,4,11,0.561075,70
10266,5,5,4,0.525256,56
10267,6,6,3,0.590960,23
10268,7,7,6,0.404280,71
10269,8,8,5,0.572575,63
10270,9,9,4,0.858551,130
10271,10,10,8,0.869366,82
10272,11,11,4,0.432059,69
10273,0,0,5,0.543344,67
10274,1,1,5,1.203902,661
10275,2,2,3,0.688004,102
10276,3,3,7,0.517059,32
10277,4,4,7,0.386139,54
10278,5,5,2,0.484895,50
10279,6,6,4,0.473239,63
10280,7,7,1,0.423918,57
10281,8,8,2,0.881616,132
10282,9,9,7,0.548904,32
10283,10,10,5,0.352483,44
10284,11,11,1,0.568214,62
10285,0,0,6,0.536740,80
10286,1,1,11,0.830151,196
10287,2,2,10,0.392395,40
10288,3,3,0,0.467185,52
10289,4,4,1,0.529460,52
10290,5,5,8,0.502343,43
10291,6,6,9,1.374950,644
10292,7,7,6,0.802299,112
10293,8,8,1,0.425972,51
10294,9,9,10,0.422645,34
10295,10,10,8,0.404565,72
10296,11,11,9,0.596324,56
10297,0,0,8,0.364467,58
10298,1,1,11,0.776107,195
10299,2,2,6,0.355066,21
10300,3,3,7,0.369238,73
10301,4,4,2,0.781610,162
10302,5,5,4,0.847961,207
10303,6,6,7,0.748946,117
10304,7,7,8,0.431346,45
10305,8,8,0,0.495481,76
10306,9,9,7,0.490034,44
10307,10,10,0,0.363107,52
10308,11,11,8,0.360662,36
10309,0,0,2,0.768122,106
10310,1,1,0,0.466103,80
10311,2,2,9,0.365147,74
10312,3,3,0,1.287370,678
10313,4,4,7,0.507610,66
10314,5,5,9,0.414876,67
10315,6,6,0,0.546482,60
10316,7,7,11,0.418925,21
10317,8,8,6,0.561868,61
10318,9,9,6,1.230855,714
10319,10,10,0,0.683980,87
10320,11,11,8,0.575802,76
10321,0,0,6,1.294520,276
10322,1,1,10,0.818646,231
10323,2,2,11,0.589195,37
10324,3,3,0,0.351170,59
10325,4,4,8,0.581736,26
10326,5,5,0,0.410779,60
10327,6,6,11,0.506495,65
10328,7,7,1,0.589821,75
10329,8,8,5,0.650993,100
10330,9,9,10,0.447442,65
10331,10,10,3,0.558911,29
10332,11,11,4,0.813304,86
10333,0,0,8,0.487583,40
10334,1,1,0,0.538444,33
10335,2,2,5,0.579683,72
10336,3,3,11,0.547254,62
10337,4,4,6,0.413193,36
10338,5,5,3,0.753356,120
10339,6,6,4,0.710541,93
10340,7,7,11,0.491414,49
10341,8,8,1,0.415021,51
10342,9,9,5,0.376156,75
10343,10,10,2,0.862971,247
10344,11,11,10,0.408379,34
10345,0,0,10,0.793183,82
10346,1,1,7,0.565000,66
10347,2,2,1,0.378781,72
10348,3,3,0,0.779592,96
10349,4,4,8,0.545702,29
10350,5,5,8,0.839670,122
10351,6,6,5,0.367888,57
10352,7,7,1,0.586378,54
10353,8,8,0,0.406632,41
10354,9,9,8,0.402495,51
10355,10,10,0,0.484338,71
10356,11,11,4,0.438668,77
10357,0,0,11,0.434239,50
10358,1,1,0,0.387025,69
10359,2,2,7,0.461922,39
10360,3,3,5,0.401920,76
10361,4,4,10,0.852159,80
10362,5,5,6,0.723710,226
10363,6,6,11,0.693181,126
10364,7,7,10,0.569731,71
10365,8,8,9,0.511043,74
10366,9,9,10,0.461639,21
10367,10,10,4,0.415794,26
10368,11,11,9,0.364946,28
10369,0,0,3,0.533981,76
10370,1,1,4,0.559646,31
10371,2,2,3,0.363565,56
10372,3,3,4,0.555296,42
10373,4,4,2,0.502070,59
10374,5,5,1,0.359476,48
10375,6,6,10,1.061598,926
10376,7,7,4,0.498402,71
10377,8,8,5,0.478548,53
10378,9,9,5,0.802963,194
10379,10,10,11,0.423578,56
10380,11,11,6,1.077410,982
10381,0,0,2,0.442531,80
10382,1,1,5,0.398003,74
10383,2,2,8,0.434601,26
10384,3,3,11,0.772038,219
10385,4,4,8,0.512314,31
10386,5,5,7,0.540130,70
10387,6,6,10,0.530010,80
10388,7,7,5,0.846575,185
10389,8,8,1,1.267312,507
10390,9,9,3,1.062151,557
10391,10,10,3,0.484842,52
10392,11,11,2,0.582610,45
10393,0,0,10,0.885818,170
10394,1,1,6,0.459097,64
10395,2,2,9,0.521996,66
10396,3,3,4,0.392048,51
10397,4,4,10,0.747620,93
10398,5,5,6,0.588703,51
10399,6,6,5,0.751859,167
10400,7,7,6,0.357069,80
10401,8,8,9,0.548520,69
10402,9,9,3,0.508193,51
10403,10,10,3,0.461936,53
10404,11,11,5,0.454565,63
10405,0,0,2,0.452658,63
10406,1,1,0,0.547334,27
10407,2,2,1,0.453489,69
10408,3,3,6,0.570917,60
10409,4,4,6,0.466389,49
10410,5,5,2,0.516321,74
10411,6,6,4,0.532566,66
10412,7,7,8,0.820880,121
10413,8,8,6,0.531337,20
10414,9,9,1,0.445111,25
10415,10,10,5,0.469818,34
10416,11,11,5,0.440992,53
10417,0,0,10,0.418095,71
10418,1,1,8,0.655942,103
10419,2,2,7,0.521499,70
10420,3,3,0,0.543000,63
10421,4,4,0,0.575150,67
10422,5,5,4,0.458629,37
10423,6,6,4,0.560904,78
10424,7,7,9,0.704973,243
10425,8,8,1,0.383202,37
10426,9,9,2,0.960800,851
10427,10,10,0,1.049356,902
10428,11,11,9,0.541908,65
10429,0,0,3,0.543661,56
10430,1,1,0,0.378536,49
10431,2,2,10,0.401649,62
10432,3,3,0,0.394373,44
10433,4,4,5,0.438448,43
10434,5,5,9,1.212076,691
10435,6,6,2,0.589191,22
10436,7,7,8,0.847710,118
10437,8,8,10,0.485670,39
10438,9,9,1,0.526597,34
10439,10,10,2,0.537672,56
10440,11,11,9,0.543150,43
10441,0,0,1,0.416506,44
10442,1,1,7,0.786129,125
10443,2,2,7,0.447718,34
10444,3,3,11,0.586933,73
10445,4,4,8,0.430151,25
10446,5,5,2,0.554720,36
10447,6,6,3,0.395505,76
10448,7,7,4,0.455369,59
10449,8,8,0,0.780827,135
10450,9,9,7,0.511395,63
10451,10,10,1,0.853469,167
10452,11,11,9,0.734196,136
10453,0,0,3,0.359565,78
10454,1,1,7,0.388668,55
10455,2,2,0,0.426357,39
10456,3,3,0,0.425975,74
10457,4,4,8,0.720551,188
10458,5,5,11,0.444756,73
10459,6,6,9,1.168937,283
10460,7,7,10,0.672461,80
10461,8,8,4,0.413960,50
10462,9,9,10,0.669380,165
10463,10,10,11,0.483952,47
10464,11,11,10,0.531221,48
10465,0,0,1,0.422867,36
10466,1,1,9,1.329022,410
10467,2,2,9,0.466103,29
10468,3,3,9,0.537176,50
10469,4,4,3,0.376646,22
10470,5,5,8,0.547374,73
10471,6,6,2,0.482651,61
10472,7,7,4,0.508847,24
10473,8,8,3,1.159785,612
10474,9,9,10,0.553769,47
10475,10,10,3,0.468901,22
10476,11,11,2,0.445311,31
10477,0,0,11,0.583443,35
10478,1,1,4,0.393000,25
10479,2,2,8,0.547429,53
10480,3,3,5,0.441951,66
10481,4,4,2,0.524916,25
10482,5,5,6,0.801709,141
10483,6,6,11,0.721214,164
10484,7,7,3,0.528829,60
10485,8,8,10,0.392913,60
10486,9,9,8,0.880351,114
10487,10,10,8,0.385657,51
10488,11,11,5,0.370164,27
10489,0,0,5,0.516190,45
10490,1,1,5,0.397768,59
10491,2,2,8,0.553623,22
10492,3,3,10,0.500313,32
10493,4,4,1,0.759129,234
10494,5,5,0,0.471613,49
10495,6,6,11,0.751337,163
10496,7,7,0,0.479598,66
10497,8,8,2,0.695668,114
10498,9,9,3,0.428671,75
10499,10,10,3,0.561629,45
10500,11,11,0,0.596620,74
10501,0,0,9,0.859482,89
10502,1,1,7,0.405227,63
10503,2,2,3,1.336944,632
10504,3,3,8,0.521040,61
10505,4,4,8,0.398156,22
10506,5,5,10,0.388771,29
10507,6,6,10,0.773498,182
10508,7,7,8,0.519116,28
10509,8,8,3,0.486437,34
10510,9,9,6,0.792515,212
10511,10,10,6,0.555595,77
10512,11,11,3,0.845774,237
10513,0,0,7,0.568119,67
10514,1,1,7,0.424892,68
10515,2,2,0,0.438237,76
10516,3,3,4,0.438325,69
10517,4,4,11,0.500560,40
10518,5,5,10,0.875213,238
10519,6,6,10,0.370834,64
10520,7,7,3,0.518175,56
10521,8,8,6,0.383025,69
10522,9,9,4,0.780396,211
10523,10,10,6,0.763604,90
10524,11,11,4,0.651009,238
10525,0,0,4,0.543606,27
10526,1,1,2,0.477194,44
10527,2,2,9,0.541660,61
10528,3,3,8,0.559054,54
10529,4,4,2,0.516586,34
10530,5,5,4,0.680010,235
10531,6,6,3,0.754196,217
10532,7,7,11,0.489502,41
10533,8,8,9,1.206622,490
10534,9,9,4,0.421545,51
10535,10,10,2,0.715295,93
10536,11,11,5,0.363301,72
10537,0,0,5,0.799443,151
10538,1,1,5,0.777187,175
10539,2,2,8,0.472896,48
10540,3,3,8,0.882592,201
10541,4,4,6,0.369103,31
10542,5,5,2,0.425631,37
10543,6,6,8,0.472764,54
10544,7,7,5,0.559678,52
10545,8,8,10,0.372117,71
10546,9,9,8,0.817145,237
10547,10,10,3,0.431162,43
10548,11,11,9,0.580744,70
10549,0,0,9,0.464018,24
10550,1,1,8,0.529118,26
10551,2,2,0,0.698991,229
10552,3,3,8,0.539064,55
10553,4,4,6,0.403149,47
10554,5,5,2,1.362209,290
10555,6,6,0,0.424613,40
10556,7,7,6,0.594918,20
10557,8,8,4,0.999712,824
10558,9,9,2,0.725588,166
10559,10,10,3,0.574396,39
10560,11,11,9,0.531673,28
10561,0,0,1,0.578983,55
10562,1,1,9,0.873820,108
10563,2,2,10,0.573122,76
10564,3,3,0,0.377253,31
10565,4,4,0,0.862600,200
10566,5,5,1,0.552714,52
10567,6,6,3,0.358224,68
10568,7,7,1,0.576551,66
10569,8,8,7,0.437038,65
10570,9,9,10,0.577868,54
10571,10,10,9,0.824551,138
10572,11,11,0,0.496241,72
10573,0,0,4,0.415000,61
10574,1,1,8,0.553390,40
10575,2,2,5,0.359971,26
10576,3,3,8,0.859086,168
10577,4,4,5,0.581838,59
10578,5,5,11,0.880919,166
10579,6,6,2,0.429367,20
10580,7,7,6,0.388284,53
10581,8,8,3,0.722356,238
10582,9,9,6,0.369715,40
10583,10,10,6,0.542320,62
10584,11,11,7,0.517451,46
10585,0,0,10,0.764522,244
10586,1,1,2,0.586713,37
10587,2,2,10,0.404949,69
10588,3,3,1,0.695546,183
10589,4,4,7,0.700072,122
10590,5,5,1,0.397528,40
10591,6,6,5,0.525850,50
10592,7,7,9,0.437503,71
10593,8,8,3,0.405613,78
10594,9,9,0,0.379054,54
10595,10,10,2,0.485217,43
10596,11,11,2,0.467732,34
10597,0,0,9,0.413769,44
10598,1,1,2,0.811728,198
10599,2,2,1,0.423111,62
10600,3,3,5,0.525872,79
10601,4,4,1,0.594506,65
10602,5,5,0,0.556485,69
10603,6,6,7,0.463659,61
10604,7,7,5,0.502456,53
10605,8,8,0,0.661869,102
10606,9,9,5,0.529915,35
10607,10,10,6,0.541721,42
10608,11,11,7,0.525514,63
10609,0,0,9,0.436220,77
10610,1,1,4,0.949475,582
10611,2,2,1,0.795473,98
10612,3,3,10,0.437670,69
10613,4,4,11,0.438376,64
10614,5,5,2,0.405017,43
10615,6,6,1,0.382274,64
10616,7,7,6,0.724452,231
10617,8,8,4,0.502326,28
10618,9,9,3,0.544166,76
10619,10,10,6,0.516587,54
10620,11,11,8,0.357261,74
10621,0,0,2,0.448098,79
10622,1,1,9,0.598887,21
10623,2,2,5,0.802742,94
10624,3,3,6,0.553181,45
10625,4,4,2,0.573548,78
10626,5,5,0,0.549214,22
10627,6,6,4,0.369538,71
10628,7,7,9,0.405665,48
10629,8,8,4,0.531960,53
10630,9,9,2,0.655813,111
10631,10,10,6,0.535372,43
10632,11,11,7,0.391972,69
10633,0,0,8,0.479236,28
10634,1,1,3,0.596422,37
10635,2,2,8,0.844548,159
10636,3,3,11,0.486328,50
10637,4,4,6,0.400581,64
10638,5,5,9,0.408133,75
10639,6,6,3,0.747166,206
10640,7,7,4,0.390373,42
10641,8,8,7,0.484927,21
10642,9,9,10,0.665297,199
10643,10,10,6,0.438725,72
10644,11,11,9,0.383528,38
10645,0,0,10,0.896210,102
10646,1,1,11,0.509838,43
10647,2,2,4,0.555444,21
10648,3,3,5,0.512128,58
10649,4,4,2,0.394397,36
10650,5,5,8,0.793739,204
10651,6,6,10,0.414857,64
10652,7,7,9,0.528962,22
10653,8,8,6,0.423098,24
10654,9,9,0,0.832971,129
10655,10,10,7,0.448267,80
10656,11,11,6,0.425863,53
10657,0,0,3,0.384043,53
10658,1,1,5,0.540639,34
10659,2,2,6,0.792777,131
10660,3,3,1,0.851097,199
10661,4,4,1,0.363658,37
10662,5,5,6,0.388410,30
10663,6,6,4,0.469510,57
10664,7,7,3,0.753722,163
10665,8,8,11,0.554245,50
10666,9,9,11,0.892563,96
10667,10,10,8,0.360388,80
10668,11,11,8,0.420189,23
10669,0,0,7,0.894089,124
10670,1,1,9,0.461842,38
10671,2,2,5,0.555082,79
10672,3,3,4,0.866228,217
10673,4,4,7,0.389616,64
10674,5,5,7,0.660715,189
10675,6,6,1,0.721238,244
10676,7,7,0,0.588658,51
10677,8,8,1,0.445375,57
10678,9,9,5,0.543879,37
10679,10,10,5,0.449881,68
10680,11,11,5,0.376381,66
10681,0,0,4,0.466032,33
10682,1,1,4,0.549932,55
10683,2,2,3,0.656379,139
10684,3,3,4,0.558289,35
10685,4,4,0,0.539890,39
10686,5,5,2,0.417726,40
10687,6,6,2,0.503374,39
10688,7,7,9,0.497944,41
10689,8,8,9,0.773668,162
10690,9,9,1,0.521113,31
10691,10,10,11,0.463715,80
10692,11,11,8,0.523595,73
10693,0,0,8,0.391855,49
10694,1,1,3,0.755801,220
10695,2,2,6,0.828335,236
10696,3,3,0,0.446130,49
10697,4,4,3,0.522408,33
10698,5,5,2,0.419462,69
10699,6,6,9,0.704853,95
10700,7,7,11,0.455318,80
10701,8,8,4,0.737954,222
10702,9,9,1,0.664589,91
10703,10,10,1,0.546218,37
10704,11,11,6,0.507334,56
10705,0,0,6,0.431918,37
10706,1,1,0,0.539377,62
10707,2,2,9,0.443370,48
10708,3,3,8,0.862650,102
10709,4,4,8,0.563171,59
10710,5,5,7,0.434963,54
10711,6,6,2,0.713849,250
10712,7,7,1,0.545683,38
10713,8,8,3,0.529610,59
10714,9,9,5,0.751992,155
10715,10,10,0,0.376766,54
10716,11,11,2,0.358080,21
10717,0,0,4,0.535777,29
10718,1,1,9,0.361030,28
10719,2,2,1,0.434053,28
10720,3,3,2,0.846142,114
10721,4,4,8,0.651921,140
10722,5,5,9,0.389565,41
10723,6,6,2,0.417428,34
10724,7,7,11,0.399561,36
10725,8,8,10,0.872792,179
10726,9,9,3,0.527453,55
10727,10,10,11,0.410380,64
10728,11,11,1,0.574209,65
10729,0,0,7,0.885039,204
10730,1,1,9,0.463999,75
10731,2,2,11,0.443858,44
10732,3,3,9,0.590431,50
10733,4,4,6,0.836554,227
10734,5,5,7,0.566986,31
10735,6,6,0,0.501572,60
10736,7,7,9,0.364605,62
10737,8,8,0,0.363102,66
10738,9,9,1,1.159188,519
10739,10,10,0,0.523439,45
10740,11,11,5,0.408922,34
10741,0,0,10,0.792600,99
10742,1,1,0,1.049057,912
10743,2,2,9,0.679585,216
10744,3,3,7,0.738728,238
10745,4,4,6,0.864724,186
10746,5,5,3,0.506782,61
10747,6,6,1,0.686258,109
10748,7,7,10,0.493458,35
10749,8,8,4,0.543059,68
10750,9,9,6,0.471324,31
10751,10,10,1,0.387389,42
10752,11,11,8,0.562765,66
10753,0,0,10,0.357758,75
10754,1,1,3,0.874239,135
10755,2,2,3,1.306879,680
10756,3,3,10,0.701899,83
10757,4,4,11,0.734979,229
10758,5,5,2,0.597669,56
10759,6,6,8,0.558218,67
10760,7,7,6,0.357895,66
10761,8,8,4,0.475011,76
10762,9,9,10,0.710364,98
10763,10,10,7,0.555009,65
10764,11,11,10,0.437263,34
10765,0,0,3,0.354182,74
10766,1,1,5,0.407908,53
10767,2,2,5,0.435240,76
10768,3,3,10,0.351788,22
10769,4,4,8,0.440913,24
10770,5,5,0,0.542188,20
10771,6,6,7,0.726689,177
10772,7,7,0,0.471075,73
10773,8,8,10,0.587077,66
10774,9,9,3,0.368348,76
10775,10,10,5,0.557022,32
10776,11,11,9,0.555406,37
10777,0,0,9,0.486958,30
10778,1,1,6,0.374557,46
10779,2,2,5,0.832736,221
10780,3,3,5,0.487302,26
10781,4,4,5,0.739114,151
10782,5,5,10,0.443629,68
10783,6,6,10,0.515394,20
10784,7,7,8,0.657402,125
10785,8,8,1,0.586063,59
10786,9,9,0,0.771332,141
10787,10,10,9,1.167660,567
10788,11,11,3,0.566429,22
10789,0,0,11,0.828521,225
10790,1,1,11,0.838610,96
10791,2,2,7,0.418158,26
10792,3,3,9,0.817245,151
10793,4,4,11,0.515973,75
10794,5,5,7,1.195123,803
10795,6,6,1,0.432547,45
10796,7,7,0,0.373983,58
10797,8,8,3,0.463645,47
10798,9,9,4,0.459092,45
10799,10,10,3,0.585583,40
10800,11,11,0,0.590656,55
10801,0,0,9,0.568010,65
10802,1,1,5,0.438982,30
10803,2,2,11,0.450915,34
10804,3,3,11,0.432364,62
10805,4,4,7,0.895398,234
10806,5,5,8,0.454574,22
10807,6,6,7,0.512290,35
10808,7,7,9,0.794374,98
10809,8,8,0,0.592603,53
10810,9,9,1,0.732765,211
10811,10,10,5,0.442650,61
10812,11,11,7,0.560036,23
10813,0,0,6,0.826431,204
10814,1,1,2,0.480466,36
10815,2,2,11,0.561702,76
10816,3,3,6,0.582207,65
10817,4,4,8,0.438704,62
10818,5,5,11,0.452522,52
10819,6,6,4,0.365912,38
10820,7,7,5,0.413987,26
10821,8,8,6,0.434920,74
10822,9,9,4,0.481874,80
10823,10,10,1,0.358972,48
10824,11,11,3,1.206122,880
10825,0,0,1,0.376753,50
10826,1,1,4,0.676034,153
10827,2,2,4,0.527786,23
10828,3,3,1,0.424342,66
10829,4,4,7,0.552542,37
10830,5,5,11,0.419312,47
10831,6,6,2,0.359768,25
10832,7,7,8,0.433115,74
10833,8,8,0,0.568015,43
10834,9,9,5,0.404455,74
10835,10,10,5,0.484887,28
10836,11,11,8,0.534617,67
10837,0,0,11,0.371059,51
10838,1,1,8,0.743268,198
10839,2,2,1,0.544467,37
10840,3,3,0,0.429605,69
10841,4,4,1,0.567210,43
10842,5,5,8,0.802664,218
10843,6,6,4,0.460106,55
10844,7,7,3,0.532374,63
10845,8,8,4,1.046460,326
10846,9,9,0,0.822298,86
10847,10,10,4,0.493300,80
10848,11,11,7,0.544264,52
10849,0,0,4,0.664284,134
10850,1,1,8,0.425530,29
10851,2,2,11,0.877578,205
10852,3,3,5,0.582747,28
10853,4,4,9,0.386059,78
10854,5,5,0,0.354069,61
10855,6,6,10,0.582243,50
10856,7,7,4,0.568058,52
10857,8,8,1,0.447162,61
10858,9,9,10,0.486243,32
10859,10,10,3,0.439489,69
10860,11,11,10,0.491835,63
10861,0,0,3,0.564859,75
10862,1,1,10,0.955548,775
10863,2,2,8,0.737799,206
10864,3,3,6,0.428977,66
10865,4,4,8,0.377442,41
10866,5,5,3,0.485027,47
10867,6,6,5,0.770932,149
10868,7,7,8,0.481057,37
10869,8,8,3,1.065273,445
10870,9,9,5,0.449708,60
10871,10,10,11,0.957421,643
10872,11,11,2,0.777905,84
10873,0,0,6,0.469630,68
10874,1,1,5,0.366618,45
10875,2,2,11,0.808707,182
10876,3,3,0,0.652550,186
10877,4,4,8,0.654234,209
10878,5,5,2,0.699339,173
10879,6,6,8,0.430472,20
10880,7,7,10,0.518371,45
10881,8,8,0,0.366784,69
10882,9,9,10,0.577460,47
10883,10,10,1,0.385741,50
10884,11,11,5,0.363942,52
10885,0,0,1,0.776471,217
10886,1,1,9,0.720636,100
10887,2,2,4,0.585318,73
10888,3,3,1,1.179120,680
10889,4,4,5,0.381107,50
10890,5,5,11,0.662803,162
10891,6,6,0,0.420945,26
10892,7,7,10,0.550361,57
10893,8,8,10,0.467795,27
10894,9,9,11,0.779345,216
10895,10,10,9,0.452014,27
10896,11,11,7,0.504431,47
10897,0,0,11,0.704412,150
10898,1,1,0,0.691444,228
10899,2,2,11,0.814387,205
10900,3,3,6,0.460110,63
10901,4,4,3,0.839055,145
10902,5,5,0,0.417484,60
10903,6,6,4,0.657404,236
10904,7,7,8,0.382423,35
10905,8,8,3,0.540129,78
10906,9,9,10,0.459030,33
10907,10,10,9,0.556843,54
10908,11,11,6,0.530820,36
10909,0,0,4,0.596542,80
10910,1,1,0,0.438612,24
10911,2,2,6,0.479297,24
10912,3,3,10,0.517426,52
10913,4,4,9,0.369266,27
10914,5,5,7,0.467637,60
10915,6,6,7,0.751375,86
10916,7,7,6,0.415912,28
10917,8,8,7,0.404131,22
10918,9,9,5,0.426754,70
10919,10,10,3,0.577175,26
10920,11,11,3,0.767826,89
10921,0,0,1,0.760332,124
10922,1,1,0,0.522492,26
10923,2,2,5,0.362091,51
10924,3,3,6,0.352737,32
10925,4,4,7,0.537093,77
10926,5,5,2,0.405376,80
10927,6,6,0,0.576572,72
10928,7,7,9,1.285073,823
10929,8,8,3,0.356109,68
10930,9,9,4,0.736049,182
10931,10,10,4,0.732483,223
10932,11,11,1,0.943481,417
10933,0,0,10,0.389272,59
10934,1,1,2,0.869081,90
10935,2,2,1,0.361026,49
10936,3,3,7,0.822667,213
10937,4,4,0,0.837363,184
10938,5,5,10,0.506895,58
10939,6,6,1,0.517771,33
10940,7,7,10,0.845563,220
10941,8,8,6,0.682785,215
10942,9,9,10,0.566971,43
10943,10,10,6,0.465662,55
10944,11,11,8,0.957900,643
10945,0,0,10,0.363785,80
10946,1,1,9,0.508519,64
10947,2,2,8,0.387488,21
10948,3,3,8,0.566734,55
10949,4,4,1,0.497443,23
10950,5,5,11,0.717835,190
10951,6,6,2,0.591769,62
10952,7,7,10,0.409840,27
10953,8,8,1,0.661794,91
10954,9,9,6,0.473230,32
10955,10,10,0,0.478115,57
10956,11,11,0,0.453893,73
10957,0,0,10,0.384518,26
10958,1,1,10,0.495330,27
10959,2,2,8,0.886252,217
10960,3,3,0,0.494695,31
10961,4,4,3,0.360480,20
10962,5,5,11,0.892754,89
10963,6,6,0,0.680819,137
10964,7,7,2,0.599047,50
10965,8,8,0,0.765437,97
10966,9,9,11,0.358512,38
10967,10,10,2,0.429229,29
10968,11,11,5,0.355983,44
10969,0,0,4,0.664811,84
10970,1,1,6,0.395101,58
10971,2,2,3,0.374261,33
10972,3,3,11,0.492792,75
10973,4,4,0,0.470569,58
10974,5,5,0,0.866477,203
10975,6,6,2,0.588236,68
10976,7,7,10,0.525950,38
10977,8,8,6,0.423770,60
10978,9,9,0,0.551406,40
10979,10,10,6,1.062326,617
10980,11,11,0,0.514108,31
10981,0,0,8,0.528617,59
10982,1,1,9,0.520423,57
10983,2,2,6,0.724590,209
10984,3,3,0,0.574068,57
10985,4,4,6,0.379326,74
10986,5,5,11,0.561879,39
10987,6,6,2,0.895644,183
10988,7,7,0,0.880598,248
10989,8,8,5,1.263963,782
10990,9,9,4,0.432670,63
10991,10,10,5,0.525949,78
10992,11,11,2,0.864613,122
10993,0,0,6,0.573764,31
10994,1,1,2,0.713309,88
10995,2,2,1,1.095030,725
10996,3,3,1,0.884751,206
10997,4,4,2,0.416205,68
10998,5,5,0,0.878138,217
10999,6,6,3,0.467830,23
11000,7,7,0,0.575556,50
11001,8,8,2,0.874678,179
11002,9,9,4,1.052199,768
11003,10,10,5,0.495111,64
11004,11,11,4,0.575784,59
11005,0,0,7,0.377921,63
11006,1,1,2,0.897874,83
11007,2,2,10,0.833128,129
11008,3,3,0,0.429775,55
11009,4,4,3,0.391504,79
11010,5,5,9,0.751092,157
11011,6,6,8,0.748585,199
11012,7,7,1,0.486254,28
11013,8,8,11,0.490816,63
11014,9,9,0,0.580602,31
11015,10,10,2,0.547554,25
11016,11,11,8,0.463947,40
11017,0,0,3,0.880826,113
11018,1,1,2,0.818741,91
11019,2,2,10,0.529065,35
11020,3,3,5,0.884876,87
11021,4,4,0,0.545821,77
11022,5,5,4,0.360573,26
11023,6,6,1,0.502904,25
11024,7,7,11,0.534443,32
11025,8,8,3,0.411084,52
11026,9,9,1,0.599692,48
11027,10,10,0,0.513247,47
11028,11,11,3,0.776214,216
11029,0,0,6,0.406646,44
11030,1,1,10,0.476429,47
11031,2,2,1,0.463035,60
11032,3,3,6,1.259761,655
11033,4,4,10,0.389484,75
11034,5,5,9,0.470827,29
11035,6,6,5,0.532983,29
11036,7,7,5,0.447736,26
11037,8,8,11,0.509199,61
11038,9,9,3,0.528295,54
11039,10,10,1,0.387833,22
11040,11,11,5,0.724035,179
11041,0,0,5,0.813306,211
11042,1,1,11,0.755422,163
11043,2,2,8,0.564416,40
11044,3,3,5,0.495054,37
11045,4,4,9,1.181569,999
11046,5,5,9,0.516798,57
11047,6,6,11,0.521407,25
11048,7,7,10,0.756681,202
11049,8,8,11,0.683312,176
11050,9,9,10,0.515322,35
11051,10,10,0,0.508238,31
11052,11,11,7,0.727186,107
11053,0,0,9,0.541165,28
11054,1,1,4,0.599458,79
11055,2,2,7,0.553327,44
11056,3,3,8,0.489492,21
11057,4,4,6,0.657504,148
11058,5,5,7,0.670122,80
11059,6,6,3,0.928164,919
11060,7,7,6,0.380137,35
11061,8,8,11,0.372762,66
